user_id,product_id,score,interaction_type,order_id
U017,P014,3,cart,ORD-090386
U123,P034,1,view,ORD-090387
U070,P021,3,cart,ORD-090388
U077,P012,3,cart,ORD-090389
U118,P031,5,purchase,ORD-090390
U099,P005,3,cart,ORD-090391
U172,P036,2,wishlist,ORD-090392
U023,P009,3,cart,ORD-090393
U084,P038,2,wishlist,ORD-090394
U064,P030,5,purchase,ORD-090395
U035,P029,5,purchase,ORD-090396
U055,P012,1,view,ORD-090397
U030,P018,5,purchase,ORD-090398
U164,P014,5,purchase,ORD-090399
U135,P023,3,cart,ORD-090400
U173,P004,2,wishlist,ORD-090401
U045,P014,5,purchase,ORD-090402
U153,P003,5,purchase,ORD-090403
U170,P025,2,wishlist,ORD-090404
U093,P021,5,purchase,ORD-090405
U033,P011,3,cart,ORD-090406
U125,P033,5,purchase,ORD-090407
U159,P036,1,view,ORD-090408
U144,P033,5,purchase,ORD-090409
U171,P028,3,cart,ORD-090410
U035,P020,5,purchase,ORD-090411
U088,P017,5,purchase,ORD-090412
U071,P035,1,view,ORD-090413
U192,P011,5,purchase,ORD-090414
U047,P009,3,cart,ORD-090415
U125,P022,3,cart,ORD-090416
U029,P031,5,purchase,ORD-090417
U059,P029,5,purchase,ORD-090418
U050,P018,5,purchase,ORD-090419
U055,P026,5,purchase,ORD-090420
U088,P032,5,purchase,ORD-090421
U052,P018,5,purchase,ORD-090422
U110,P036,5,purchase,ORD-090423
U185,P037,5,purchase,ORD-090424
U113,P015,3,cart,ORD-090425
U134,P006,5,purchase,ORD-090426
U010,P017,5,purchase,ORD-090427
U105,P004,5,purchase,ORD-090428
U148,P025,5,purchase,ORD-090429
U159,P001,5,purchase,ORD-090430
U012,P021,5,purchase,ORD-090431
U196,P009,3,cart,ORD-090432
U091,P014,5,purchase,ORD-090433
U129,P031,1,view,ORD-090434
U157,P014,5,purchase,ORD-090435
U122,P038,5,purchase,ORD-090436
U156,P023,2,wishlist,ORD-090437
U131,P005,5,purchase,ORD-090438
U159,P019,5,purchase,ORD-090439
U069,P026,5,purchase,ORD-090440
U143,P017,5,purchase,ORD-090441
U131,P023,5,purchase,ORD-090442
U032,P016,2,wishlist,ORD-090443
U147,P009,3,cart,ORD-090444
U147,P009,1,view,ORD-090445
U067,P024,3,cart,ORD-090446
U177,P007,3,cart,ORD-090447
U027,P022,3,cart,ORD-090448
U146,P004,3,cart,ORD-090449
U129,P010,2,wishlist,ORD-090450
U050,P018,2,wishlist,ORD-090451
U189,P036,5,purchase,ORD-090452
U043,P040,3,cart,ORD-090453
U171,P020,5,purchase,ORD-090454
U055,P004,3,cart,ORD-090455
U054,P015,3,cart,ORD-090456
U151,P026,5,purchase,ORD-090457
U085,P038,5,purchase,ORD-090458
U143,P014,5,purchase,ORD-090459
U157,P039,5,purchase,ORD-090460
U131,P038,5,purchase,ORD-090461
U162,P032,5,purchase,ORD-090462
U157,P021,5,purchase,ORD-090463
U171,P039,3,cart,ORD-090464
U070,P039,3,cart,ORD-090465
U047,P008,5,purchase,ORD-090466
U036,P039,5,purchase,ORD-090467
U023,P019,3,cart,ORD-090468
U129,P019,1,view,ORD-090469
U014,P038,1,view,ORD-090470
U124,P009,5,purchase,ORD-090471
U113,P021,5,purchase,ORD-090472
U177,P035,3,cart,ORD-090473
U032,P013,5,purchase,ORD-090474
U185,P005,5,purchase,ORD-090475
U113,P021,5,purchase,ORD-090476
U167,P026,3,cart,ORD-090477
U008,P016,5,purchase,ORD-090478
U091,P034,1,view,ORD-090479
U047,P016,2,wishlist,ORD-090480
U095,P006,5,purchase,ORD-090481
U121,P004,1,view,ORD-090482
U169,P011,3,cart,ORD-090483
U041,P001,3,cart,ORD-090484
U151,P026,2,wishlist,ORD-090485
U064,P012,5,purchase,ORD-090486
U040,P018,5,purchase,ORD-090487
U064,P002,2,wishlist,ORD-090488
U188,P027,3,cart,ORD-090489
U108,P018,1,view,ORD-090490
U044,P016,3,cart,ORD-090491
U077,P007,5,purchase,ORD-090492
U111,P039,2,wishlist,ORD-090493
U172,P002,5,purchase,ORD-090494
U108,P002,3,cart,ORD-090495
U033,P030,3,cart,ORD-090496
U070,P032,5,purchase,ORD-090497
U037,P018,5,purchase,ORD-090498
U089,P021,2,wishlist,ORD-090499
U034,P003,5,purchase,ORD-090500
U034,P012,5,purchase,ORD-090501
U120,P035,2,wishlist,ORD-090502
U175,P031,5,purchase,ORD-090503
U149,P025,5,purchase,ORD-090504
U040,P001,2,wishlist,ORD-090505
U087,P010,2,wishlist,ORD-090506
U153,P018,3,cart,ORD-090507
U139,P020,3,cart,ORD-090508
U072,P006,5,purchase,ORD-090509
U030,P023,2,wishlist,ORD-090510
U008,P028,2,wishlist,ORD-090511
U032,P006,5,purchase,ORD-090512
U043,P001,5,purchase,ORD-090513
U118,P002,3,cart,ORD-090514
U119,P020,3,cart,ORD-090515
U155,P038,3,cart,ORD-090516
U074,P031,5,purchase,ORD-090517
U027,P003,3,cart,ORD-090518
U149,P006,2,wishlist,ORD-090519
U170,P037,5,purchase,ORD-090520
U070,P034,5,purchase,ORD-090521
U003,P032,5,purchase,ORD-090522
U160,P010,5,purchase,ORD-090523
U044,P021,1,view,ORD-090524
U164,P025,5,purchase,ORD-090525
U130,P012,3,cart,ORD-090526
U172,P034,5,purchase,ORD-090527
U041,P024,5,purchase,ORD-090528
U169,P026,5,purchase,ORD-090529
U156,P004,2,wishlist,ORD-090530
U044,P016,5,purchase,ORD-090531
U150,P032,1,view,ORD-090532
U120,P019,1,view,ORD-090533
U118,P019,1,view,ORD-090534
U035,P008,2,wishlist,ORD-090535
U140,P016,5,purchase,ORD-090536
U128,P009,5,purchase,ORD-090537
U102,P020,2,wishlist,ORD-090538
U006,P039,5,purchase,ORD-090539
U088,P009,5,purchase,ORD-090540
U189,P026,5,purchase,ORD-090541
U016,P009,2,wishlist,ORD-090542
U075,P040,5,purchase,ORD-090543
U191,P025,2,wishlist,ORD-090544
U086,P027,3,cart,ORD-090545
U069,P010,3,cart,ORD-090546
U067,P014,2,wishlist,ORD-090547
U010,P014,5,purchase,ORD-090548
U119,P023,5,purchase,ORD-090549
U111,P002,3,cart,ORD-090550
U024,P011,1,view,ORD-090551
U198,P037,2,wishlist,ORD-090552
U058,P023,5,purchase,ORD-090553
U149,P028,5,purchase,ORD-090554
U070,P007,5,purchase,ORD-090555
U170,P035,5,purchase,ORD-090556
U131,P032,5,purchase,ORD-090557
U120,P025,2,wishlist,ORD-090558
U155,P026,2,wishlist,ORD-090559
U007,P029,5,purchase,ORD-090560
U088,P028,5,purchase,ORD-090561
U102,P034,5,purchase,ORD-090562
U092,P019,5,purchase,ORD-090563
U120,P040,5,purchase,ORD-090564
U002,P018,5,purchase,ORD-090565
U058,P003,5,purchase,ORD-090566
U192,P024,5,purchase,ORD-090567
U149,P005,5,purchase,ORD-090568
U100,P016,1,view,ORD-090569
U098,P019,1,view,ORD-090570
U013,P032,5,purchase,ORD-090571
U089,P001,5,purchase,ORD-090572
U129,P011,2,wishlist,ORD-090573
U145,P018,3,cart,ORD-090574
U098,P038,2,wishlist,ORD-090575
U101,P008,5,purchase,ORD-090576
U187,P039,2,wishlist,ORD-090577
U024,P035,5,purchase,ORD-090578
U037,P019,5,purchase,ORD-090579
U056,P022,3,cart,ORD-090580
U059,P039,3,cart,ORD-090581
U064,P013,5,purchase,ORD-090582
U009,P031,5,purchase,ORD-090583
U099,P035,5,purchase,ORD-090584
U020,P028,5,purchase,ORD-090585
U016,P004,5,purchase,ORD-090586
U197,P015,3,cart,ORD-090587
U026,P025,5,purchase,ORD-090588
U185,P038,1,view,ORD-090589
U099,P002,3,cart,ORD-090590
U192,P039,5,purchase,ORD-090591
U059,P005,3,cart,ORD-090592
U155,P018,5,purchase,ORD-090593
U030,P004,3,cart,ORD-090594
U190,P024,2,wishlist,ORD-090595
U033,P035,5,purchase,ORD-090596
U143,P005,5,purchase,ORD-090597
U138,P038,5,purchase,ORD-090598
U142,P003,2,wishlist,ORD-090599
U123,P027,3,cart,ORD-090600
U159,P013,5,purchase,ORD-090601
U200,P037,5,purchase,ORD-090602
U140,P008,5,purchase,ORD-090603
U192,P004,2,wishlist,ORD-090604
U157,P018,5,purchase,ORD-090605
U077,P024,5,purchase,ORD-090606
U126,P018,3,cart,ORD-090607
U051,P029,2,wishlist,ORD-090608
U046,P031,3,cart,ORD-090609
U042,P011,5,purchase,ORD-090610
U157,P007,5,purchase,ORD-090611
U024,P028,5,purchase,ORD-090612
U112,P040,1,view,ORD-090613
U167,P023,3,cart,ORD-090614
U177,P012,1,view,ORD-090615
U176,P032,5,purchase,ORD-090616
U049,P018,1,view,ORD-090617
U145,P031,3,cart,ORD-090618
U197,P026,5,purchase,ORD-090619
U050,P007,1,view,ORD-090620
U150,P032,2,wishlist,ORD-090621
U044,P037,3,cart,ORD-090622
U104,P016,2,wishlist,ORD-090623
U007,P040,3,cart,ORD-090624
U067,P004,2,wishlist,ORD-090625
U103,P022,5,purchase,ORD-090626
U030,P017,5,purchase,ORD-090627
U156,P033,3,cart,ORD-090628
U040,P018,5,purchase,ORD-090629
U108,P011,5,purchase,ORD-090630
U106,P010,5,purchase,ORD-090631
U189,P006,5,purchase,ORD-090632
U128,P030,5,purchase,ORD-090633
U182,P006,1,view,ORD-090634
U198,P018,5,purchase,ORD-090635
U158,P017,5,purchase,ORD-090636
U102,P014,5,purchase,ORD-090637
U003,P040,5,purchase,ORD-090638
U140,P019,5,purchase,ORD-090639
U005,P002,2,wishlist,ORD-090640
U025,P013,3,cart,ORD-090641
U137,P029,5,purchase,ORD-090642
U158,P021,5,purchase,ORD-090643
U027,P013,5,purchase,ORD-090644
U114,P022,2,wishlist,ORD-090645
U106,P036,2,wishlist,ORD-090646
U106,P012,5,purchase,ORD-090647
U176,P035,3,cart,ORD-090648
U049,P037,3,cart,ORD-090649
U048,P026,5,purchase,ORD-090650
U161,P006,2,wishlist,ORD-090651
U061,P012,3,cart,ORD-090652
U091,P039,3,cart,ORD-090653
U160,P034,5,purchase,ORD-090654
U028,P003,5,purchase,ORD-090655
U107,P007,5,purchase,ORD-090656
U187,P022,3,cart,ORD-090657
U075,P016,5,purchase,ORD-090658
U058,P017,3,cart,ORD-090659
U108,P031,2,wishlist,ORD-090660
U184,P018,3,cart,ORD-090661
U172,P008,5,purchase,ORD-090662
U142,P006,2,wishlist,ORD-090663
U077,P009,5,purchase,ORD-090664
U199,P025,3,cart,ORD-090665
U036,P007,1,view,ORD-090666
U151,P026,5,purchase,ORD-090667
U085,P012,5,purchase,ORD-090668
U136,P030,1,view,ORD-090669
U140,P009,5,purchase,ORD-090670
U184,P033,2,wishlist,ORD-090671
U179,P008,5,purchase,ORD-090672
U182,P028,5,purchase,ORD-090673
U152,P013,5,purchase,ORD-090674
U126,P028,5,purchase,ORD-090675
U068,P017,2,wishlist,ORD-090676
U175,P039,5,purchase,ORD-090677
U094,P030,5,purchase,ORD-090678
U122,P016,3,cart,ORD-090679
U141,P040,3,cart,ORD-090680
U022,P005,5,purchase,ORD-090681
U001,P011,5,purchase,ORD-090682
U083,P023,2,wishlist,ORD-090683
U011,P014,1,view,ORD-090684
U172,P039,2,wishlist,ORD-090685
U034,P036,2,wishlist,ORD-090686
U118,P012,2,wishlist,ORD-090687
U063,P016,2,wishlist,ORD-090688
U032,P039,3,cart,ORD-090689
U181,P014,5,purchase,ORD-090690
U199,P030,3,cart,ORD-090691
U124,P029,3,cart,ORD-090692
U102,P032,5,purchase,ORD-090693
U173,P019,3,cart,ORD-090694
U087,P031,3,cart,ORD-090695
U183,P007,3,cart,ORD-090696
U054,P016,5,purchase,ORD-090697
U040,P005,3,cart,ORD-090698
U197,P039,5,purchase,ORD-090699
U089,P001,5,purchase,ORD-090700
U071,P030,1,view,ORD-090701
U177,P034,1,view,ORD-090702
U143,P008,5,purchase,ORD-090703
U004,P027,2,wishlist,ORD-090704
U154,P016,2,wishlist,ORD-090705
U190,P035,2,wishlist,ORD-090706
U138,P017,3,cart,ORD-090707
U062,P033,5,purchase,ORD-090708
U140,P039,5,purchase,ORD-090709
U131,P017,5,purchase,ORD-090710
U152,P024,5,purchase,ORD-090711
U176,P027,2,wishlist,ORD-090712
U039,P033,2,wishlist,ORD-090713
U141,P025,2,wishlist,ORD-090714
U197,P031,5,purchase,ORD-090715
U155,P006,5,purchase,ORD-090716
U179,P040,5,purchase,ORD-090717
U094,P009,2,wishlist,ORD-090718
U039,P004,1,view,ORD-090719
U160,P007,2,wishlist,ORD-090720
U146,P032,1,view,ORD-090721
U134,P017,3,cart,ORD-090722
U095,P039,1,view,ORD-090723
U025,P026,3,cart,ORD-090724
U106,P034,5,purchase,ORD-090725
U081,P024,5,purchase,ORD-090726
U090,P001,2,wishlist,ORD-090727
U019,P023,3,cart,ORD-090728
U177,P020,3,cart,ORD-090729
U017,P023,5,purchase,ORD-090730
U006,P038,3,cart,ORD-090731
U181,P004,3,cart,ORD-090732
U195,P003,2,wishlist,ORD-090733
U025,P033,1,view,ORD-090734
U056,P013,5,purchase,ORD-090735
U085,P013,2,wishlist,ORD-090736
U085,P013,3,cart,ORD-090737
U183,P007,5,purchase,ORD-090738
U180,P016,5,purchase,ORD-090739
U191,P005,5,purchase,ORD-090740
U184,P007,5,purchase,ORD-090741
U169,P032,5,purchase,ORD-090742
U079,P029,5,purchase,ORD-090743
U059,P013,2,wishlist,ORD-090744
U165,P019,3,cart,ORD-090745
U027,P008,5,purchase,ORD-090746
U011,P025,1,view,ORD-090747
U174,P014,5,purchase,ORD-090748
U178,P032,5,purchase,ORD-090749
U077,P030,3,cart,ORD-090750
U132,P010,1,view,ORD-090751
U199,P014,5,purchase,ORD-090752
U137,P028,5,purchase,ORD-090753
U176,P008,2,wishlist,ORD-090754
U063,P027,5,purchase,ORD-090755
U102,P029,3,cart,ORD-090756
U171,P006,3,cart,ORD-090757
U063,P034,5,purchase,ORD-090758
U105,P037,5,purchase,ORD-090759
U101,P035,2,wishlist,ORD-090760
U196,P001,1,view,ORD-090761
U008,P022,5,purchase,ORD-090762
U143,P017,5,purchase,ORD-090763
U200,P026,5,purchase,ORD-090764
U078,P038,3,cart,ORD-090765
U091,P005,5,purchase,ORD-090766
U117,P006,2,wishlist,ORD-090767
U023,P016,1,view,ORD-090768
U199,P035,5,purchase,ORD-090769
U050,P034,5,purchase,ORD-090770
U055,P023,5,purchase,ORD-090771
U144,P034,2,wishlist,ORD-090772
U092,P022,2,wishlist,ORD-090773
U123,P040,3,cart,ORD-090774
U013,P003,5,purchase,ORD-090775
U127,P037,3,cart,ORD-090776
U083,P022,2,wishlist,ORD-090777
U146,P036,3,cart,ORD-090778
U034,P011,5,purchase,ORD-090779
U083,P019,5,purchase,ORD-090780
U002,P026,2,wishlist,ORD-090781
U136,P004,5,purchase,ORD-090782
U156,P038,5,purchase,ORD-090783
U073,P014,1,view,ORD-090784
U086,P010,5,purchase,ORD-090785
U186,P003,3,cart,ORD-090786
U110,P004,2,wishlist,ORD-090787
U144,P033,2,wishlist,ORD-090788
U044,P017,3,cart,ORD-090789
U116,P038,5,purchase,ORD-090790
U096,P011,2,wishlist,ORD-090791
U041,P004,5,purchase,ORD-090792
U026,P030,5,purchase,ORD-090793
U157,P032,2,wishlist,ORD-090794
U054,P033,2,wishlist,ORD-090795
U029,P010,5,purchase,ORD-090796
U036,P036,5,purchase,ORD-090797
U105,P016,2,wishlist,ORD-090798
U142,P019,2,wishlist,ORD-090799
U162,P022,5,purchase,ORD-090800
U056,P037,2,wishlist,ORD-090801
U063,P015,5,purchase,ORD-090802
U031,P012,5,purchase,ORD-090803
U047,P013,5,purchase,ORD-090804
U091,P033,5,purchase,ORD-090805
U002,P037,5,purchase,ORD-090806
U059,P034,2,wishlist,ORD-090807
U136,P026,5,purchase,ORD-090808
U148,P019,1,view,ORD-090809
U119,P028,5,purchase,ORD-090810
U021,P015,3,cart,ORD-090811
U102,P016,3,cart,ORD-090812
U071,P007,5,purchase,ORD-090813
U065,P028,5,purchase,ORD-090814
U038,P010,2,wishlist,ORD-090815
U052,P030,5,purchase,ORD-090816
U088,P006,5,purchase,ORD-090817
U036,P035,5,purchase,ORD-090818
U050,P005,1,view,ORD-090819
U049,P031,5,purchase,ORD-090820
U182,P009,5,purchase,ORD-090821
U042,P030,2,wishlist,ORD-090822
U093,P003,3,cart,ORD-090823
U127,P027,5,purchase,ORD-090824
U096,P027,3,cart,ORD-090825
U108,P037,3,cart,ORD-090826
U139,P032,5,purchase,ORD-090827
U059,P040,3,cart,ORD-090828
U198,P023,3,cart,ORD-090829
U104,P019,5,purchase,ORD-090830
U168,P035,2,wishlist,ORD-090831
U022,P025,2,wishlist,ORD-090832
U179,P035,3,cart,ORD-090833
U113,P033,1,view,ORD-090834
U077,P019,2,wishlist,ORD-090835
U090,P033,5,purchase,ORD-090836
U172,P014,2,wishlist,ORD-090837
U192,P027,5,purchase,ORD-090838
U085,P009,5,purchase,ORD-090839
U082,P029,5,purchase,ORD-090840
U097,P030,1,view,ORD-090841
U180,P035,1,view,ORD-090842
U096,P018,2,wishlist,ORD-090843
U173,P018,3,cart,ORD-090844
U092,P022,5,purchase,ORD-090845
U147,P015,5,purchase,ORD-090846
U097,P004,5,purchase,ORD-090847
U157,P037,5,purchase,ORD-090848
U198,P010,3,cart,ORD-090849
U010,P007,5,purchase,ORD-090850
U109,P019,3,cart,ORD-090851
U097,P011,3,cart,ORD-090852
U072,P037,3,cart,ORD-090853
U176,P016,5,purchase,ORD-090854
U077,P004,5,purchase,ORD-090855
U145,P005,5,purchase,ORD-090856
U067,P002,5,purchase,ORD-090857
U141,P019,3,cart,ORD-090858
U093,P015,3,cart,ORD-090859
U071,P013,1,view,ORD-090860
U190,P011,5,purchase,ORD-090861
U058,P026,3,cart,ORD-090862
U066,P036,5,purchase,ORD-090863
U172,P032,5,purchase,ORD-090864
U152,P035,5,purchase,ORD-090865
U015,P013,2,wishlist,ORD-090866
U121,P032,1,view,ORD-090867
U125,P039,3,cart,ORD-090868
U089,P029,2,wishlist,ORD-090869
U137,P016,5,purchase,ORD-090870
U041,P038,3,cart,ORD-090871
U006,P036,5,purchase,ORD-090872
U026,P036,3,cart,ORD-090873
U101,P033,3,cart,ORD-090874
U183,P020,3,cart,ORD-090875
U162,P024,5,purchase,ORD-090876
U055,P031,2,wishlist,ORD-090877
U133,P024,5,purchase,ORD-090878
U039,P015,5,purchase,ORD-090879
U122,P018,3,cart,ORD-090880
U009,P029,3,cart,ORD-090881
U131,P015,1,view,ORD-090882
U105,P020,1,view,ORD-090883
U197,P040,3,cart,ORD-090884
U123,P004,5,purchase,ORD-090885
U163,P011,5,purchase,ORD-090886
U012,P022,5,purchase,ORD-090887
U036,P036,2,wishlist,ORD-090888
U133,P011,3,cart,ORD-090889
U107,P038,5,purchase,ORD-090890
U163,P027,5,purchase,ORD-090891
U002,P032,5,purchase,ORD-090892
U062,P039,5,purchase,ORD-090893
U055,P034,5,purchase,ORD-090894
U190,P005,3,cart,ORD-090895
U188,P009,5,purchase,ORD-090896
U188,P027,3,cart,ORD-090897
U023,P023,3,cart,ORD-090898
U108,P035,5,purchase,ORD-090899
U196,P034,1,view,ORD-090900
U114,P025,5,purchase,ORD-090901
U124,P029,5,purchase,ORD-090902
U053,P015,5,purchase,ORD-090903
U018,P040,5,purchase,ORD-090904
U014,P025,5,purchase,ORD-090905
U022,P032,3,cart,ORD-090906
U184,P004,5,purchase,ORD-090907
U004,P033,5,purchase,ORD-090908
U127,P015,2,wishlist,ORD-090909
U196,P017,5,purchase,ORD-090910
U132,P020,5,purchase,ORD-090911
U136,P022,5,purchase,ORD-090912
U144,P003,3,cart,ORD-090913
U085,P007,3,cart,ORD-090914
U124,P038,2,wishlist,ORD-090915
U172,P011,2,wishlist,ORD-090916
U005,P007,1,view,ORD-090917
U190,P021,2,wishlist,ORD-090918
U079,P025,3,cart,ORD-090919
U005,P002,5,purchase,ORD-090920
U125,P026,5,purchase,ORD-090921
U113,P003,3,cart,ORD-090922
U161,P025,1,view,ORD-090923
U028,P013,3,cart,ORD-090924
U077,P037,5,purchase,ORD-090925
U191,P035,5,purchase,ORD-090926
U104,P038,5,purchase,ORD-090927
U169,P035,5,purchase,ORD-090928
U196,P005,5,purchase,ORD-090929
U077,P028,3,cart,ORD-090930
U149,P038,5,purchase,ORD-090931
U102,P034,5,purchase,ORD-090932
U192,P010,2,wishlist,ORD-090933
U168,P036,5,purchase,ORD-090934
U064,P029,5,purchase,ORD-090935
U128,P005,5,purchase,ORD-090936
U132,P023,5,purchase,ORD-090937
U145,P011,5,purchase,ORD-090938
U117,P002,5,purchase,ORD-090939
U035,P040,2,wishlist,ORD-090940
U126,P029,3,cart,ORD-090941
U128,P024,2,wishlist,ORD-090942
U086,P001,5,purchase,ORD-090943
U059,P026,2,wishlist,ORD-090944
U146,P001,5,purchase,ORD-090945
U018,P030,2,wishlist,ORD-090946
U188,P021,5,purchase,ORD-090947
U038,P027,5,purchase,ORD-090948
U103,P034,1,view,ORD-090949
U046,P013,2,wishlist,ORD-090950
U149,P033,5,purchase,ORD-090951
U050,P001,2,wishlist,ORD-090952
U103,P013,2,wishlist,ORD-090953
U129,P019,5,purchase,ORD-090954
U086,P038,5,purchase,ORD-090955
U106,P006,5,purchase,ORD-090956
U110,P006,3,cart,ORD-090957
U110,P035,3,cart,ORD-090958
U039,P037,2,wishlist,ORD-090959
U118,P017,1,view,ORD-090960
U130,P029,3,cart,ORD-090961
U069,P025,5,purchase,ORD-090962
U065,P026,3,cart,ORD-090963
U004,P001,5,purchase,ORD-090964
U125,P023,3,cart,ORD-090965
U115,P004,1,view,ORD-090966
U017,P039,5,purchase,ORD-090967
U004,P026,5,purchase,ORD-090968
U114,P025,1,view,ORD-090969
U183,P040,2,wishlist,ORD-090970
U169,P025,5,purchase,ORD-090971
U049,P025,1,view,ORD-090972
U121,P022,5,purchase,ORD-090973
U008,P027,5,purchase,ORD-090974
U175,P006,5,purchase,ORD-090975
U057,P010,3,cart,ORD-090976
U017,P033,3,cart,ORD-090977
U200,P036,5,purchase,ORD-090978
U187,P038,1,view,ORD-090979
U173,P010,1,view,ORD-090980
U181,P038,5,purchase,ORD-090981
U101,P021,1,view,ORD-090982
U107,P033,2,wishlist,ORD-090983
U115,P006,3,cart,ORD-090984
U034,P010,2,wishlist,ORD-090985
U132,P008,5,purchase,ORD-090986
U188,P034,5,purchase,ORD-090987
U113,P002,5,purchase,ORD-090988
U021,P032,2,wishlist,ORD-090989
U035,P003,2,wishlist,ORD-090990
U120,P032,3,cart,ORD-090991
U134,P006,5,purchase,ORD-090992
U025,P023,5,purchase,ORD-090993
U022,P021,2,wishlist,ORD-090994
U183,P039,5,purchase,ORD-090995
U100,P008,2,wishlist,ORD-090996
U158,P024,3,cart,ORD-090997
U110,P032,5,purchase,ORD-090998
U126,P026,1,view,ORD-090999
U063,P036,5,purchase,ORD-091000
U103,P003,5,purchase,ORD-091001
U130,P008,5,purchase,ORD-091002
U184,P002,5,purchase,ORD-091003
U118,P015,2,wishlist,ORD-091004
U043,P006,5,purchase,ORD-091005
U132,P021,3,cart,ORD-091006
U028,P034,5,purchase,ORD-091007
U103,P003,3,cart,ORD-091008
U142,P040,5,purchase,ORD-091009
U026,P037,5,purchase,ORD-091010
U146,P030,5,purchase,ORD-091011
U183,P013,2,wishlist,ORD-091012
U148,P031,3,cart,ORD-091013
U140,P034,1,view,ORD-091014
U186,P022,2,wishlist,ORD-091015
U131,P008,3,cart,ORD-091016
U149,P037,5,purchase,ORD-091017
U052,P018,3,cart,ORD-091018
U060,P001,5,purchase,ORD-091019
U149,P022,5,purchase,ORD-091020
U073,P010,2,wishlist,ORD-091021
U024,P017,5,purchase,ORD-091022
U026,P007,5,purchase,ORD-091023
U025,P028,3,cart,ORD-091024
U014,P021,3,cart,ORD-091025
U108,P019,1,view,ORD-091026
U124,P010,2,wishlist,ORD-091027
U078,P040,1,view,ORD-091028
U067,P037,5,purchase,ORD-091029
U021,P033,3,cart,ORD-091030
U042,P011,5,purchase,ORD-091031
U105,P007,5,purchase,ORD-091032
U178,P006,2,wishlist,ORD-091033
U180,P033,1,view,ORD-091034
U109,P037,2,wishlist,ORD-091035
U007,P022,5,purchase,ORD-091036
U102,P033,3,cart,ORD-091037
U081,P018,5,purchase,ORD-091038
U105,P033,2,wishlist,ORD-091039
U041,P032,5,purchase,ORD-091040
U151,P019,5,purchase,ORD-091041
U103,P033,5,purchase,ORD-091042
U086,P027,3,cart,ORD-091043
U119,P024,3,cart,ORD-091044
U193,P012,2,wishlist,ORD-091045
U011,P006,3,cart,ORD-091046
U079,P013,2,wishlist,ORD-091047
U115,P002,5,purchase,ORD-091048
U006,P003,2,wishlist,ORD-091049
U096,P032,5,purchase,ORD-091050
U060,P018,5,purchase,ORD-091051
U052,P014,3,cart,ORD-091052
U044,P035,5,purchase,ORD-091053
U009,P005,3,cart,ORD-091054
U195,P024,3,cart,ORD-091055
U179,P006,1,view,ORD-091056
U132,P017,5,purchase,ORD-091057
U037,P031,5,purchase,ORD-091058
U169,P010,5,purchase,ORD-091059
U033,P011,5,purchase,ORD-091060
U058,P035,5,purchase,ORD-091061
U190,P037,5,purchase,ORD-091062
U054,P019,5,purchase,ORD-091063
U145,P019,5,purchase,ORD-091064
U192,P028,3,cart,ORD-091065
U148,P034,5,purchase,ORD-091066
U135,P022,5,purchase,ORD-091067
U042,P011,3,cart,ORD-091068
U149,P022,5,purchase,ORD-091069
U172,P024,2,wishlist,ORD-091070
U018,P018,3,cart,ORD-091071
U094,P021,2,wishlist,ORD-091072
U116,P032,5,purchase,ORD-091073
U066,P036,5,purchase,ORD-091074
U158,P024,3,cart,ORD-091075
U107,P031,2,wishlist,ORD-091076
U106,P013,5,purchase,ORD-091077
U040,P022,3,cart,ORD-091078
U153,P037,3,cart,ORD-091079
U123,P024,5,purchase,ORD-091080
U040,P016,5,purchase,ORD-091081
U124,P002,5,purchase,ORD-091082
U108,P035,5,purchase,ORD-091083
U190,P033,5,purchase,ORD-091084
U029,P032,3,cart,ORD-091085
U112,P004,2,wishlist,ORD-091086
U009,P020,3,cart,ORD-091087
U193,P029,1,view,ORD-091088
U153,P028,5,purchase,ORD-091089
U066,P012,5,purchase,ORD-091090
U184,P038,5,purchase,ORD-091091
U156,P038,5,purchase,ORD-091092
U082,P006,5,purchase,ORD-091093
U170,P038,5,purchase,ORD-091094
U047,P031,3,cart,ORD-091095
U194,P005,3,cart,ORD-091096
U198,P005,5,purchase,ORD-091097
U144,P025,5,purchase,ORD-091098
U047,P039,3,cart,ORD-091099
U173,P034,2,wishlist,ORD-091100
U022,P003,1,view,ORD-091101
U194,P009,3,cart,ORD-091102
U040,P033,5,purchase,ORD-091103
U147,P019,3,cart,ORD-091104
U064,P029,3,cart,ORD-091105
U144,P039,5,purchase,ORD-091106
U170,P007,2,wishlist,ORD-091107
U009,P011,5,purchase,ORD-091108
U065,P026,5,purchase,ORD-091109
U069,P026,3,cart,ORD-091110
U039,P009,2,wishlist,ORD-091111
U083,P007,5,purchase,ORD-091112
U037,P021,2,wishlist,ORD-091113
U064,P001,1,view,ORD-091114
U048,P023,3,cart,ORD-091115
U079,P033,3,cart,ORD-091116
U158,P018,5,purchase,ORD-091117
U057,P017,5,purchase,ORD-091118
U119,P032,3,cart,ORD-091119
U005,P028,3,cart,ORD-091120
U120,P013,5,purchase,ORD-091121
U018,P006,2,wishlist,ORD-091122
U063,P037,5,purchase,ORD-091123
U182,P019,5,purchase,ORD-091124
U036,P007,1,view,ORD-091125
U169,P024,5,purchase,ORD-091126
U167,P029,5,purchase,ORD-091127
U160,P035,5,purchase,ORD-091128
U192,P008,5,purchase,ORD-091129
U092,P001,5,purchase,ORD-091130
